feature1_packet_length,feature2_src_port,feature3_dst_port,feature4_protocol_id,feature5_flow_duration,feature6_bytes_in,feature7_bytes_out,feature8_ttl,feature9_entropy,feature10_packet_rate,label
373.42895576438207,13360,30766,2,11840.64708433509,6909.425858981175,8692.984996332973,122.31441925657452,3.773678889912289,145.1341879765725,benign
306.93581595315175,29439,2631,2,17602.364800083367,9351.315742173247,6689.8936862315595,75.58559655226266,2.0940512940180778,188.62326728632965,benign
1315.747646003149,15954,2687,3,8330.080025031191,4453.870277870281,27691.17672094984,94.11845445991891,6.769421149277543,874.5994464835455,malware
1011.7134159540789,29191,65284,3,3135.30910346193,16803.03433884365,26621.365016277017,122.77962648958548,6.097207887518628,489.0159147582917,malware
202.3325080023182,21743,9855,2,22004.30505733413,8521.794172114242,10765.391535382421,136.80807530045502,3.187723958431678,245.15487267904064,benign
927.0860156780722,41204,17706,2,2687.26508112064,11603.31259550455,17111.51956115324,116.82431151388806,4.921020369720372,443.1640258491383,malware
150.6770706341552,4668,48955,2,18134.94174258429,5676.159808922899,7202.968677913782,123.89536508259343,2.615996021131971,267.4266505887407,benign
1071.4336613890537,38872,15433,2,7171.798988550607,22397.12861867969,20802.022141043264,107.52814407713639,5.048548254412393,164.93853889761823,malware
315.74889886952985,13665,46948,3,12069.155665295668,8219.45457660862,8340.637867665204,104.85940200837669,3.2527961803825263,264.51271916234316,benign
277.6394029362773,7577,9957,2,17451.06076564758,7576.612820858207,8352.37451156773,119.95650342786888,2.2445142465338117,129.88717047248358,benign
193.06196488992555,44163,20362,1,27760.475038360266,7119.159744851312,6948.396966509474,141.95634196816928,2.7291130556690506,155.29176766705262,benign
431.19716234971145,40183,37681,3,21283.73630519765,8075.496518397606,6824.327414558324,102.07508465766904,3.0003764430440563,206.64522131086574,benign
459.6533991827172,31015,47252,3,29620.167499002462,7227.846037939589,6421.340418702616,111.6867655567084,3.437128638850419,184.8613332491821,benign
157.08996277162507,17696,38688,3,28309.648851736376,12254.998554205136,10315.115436942588,125.35237474148383,1.577922509082552,179.31532822617245,benign
745.1588707031634,35892,45846,3,3493.911259356125,16977.748573276956,18120.713875800433,46.98190042562747,6.6270854035754,541.5104761842568,malware
345.34173809473435,25561,20952,3,25712.723631231398,6067.95540581436,9069.476110489144,121.52620714665443,3.7913982777690576,161.40228843942353,benign
758.0063713383043,9197,20140,2,6100.3975701621775,8440.88852490989,35351.940221389246,74.50916557344607,7.063063567848652,578.4934002995831,malware
336.2806970043574,17515,25239,3,21063.212411634126,3901.5365609309447,7313.611298190644,97.89848454137059,2.256623698321162,166.8328852669392,benign
1012.667917706376,10579,17685,2,2938.0543274113647,10345.290473519253,22875.455025530962,102.8211972609723,7.188267808609543,211.04240093474073,malware
283.47109762431626,13994,25046,2,24476.436634502978,7317.487959357415,5236.575987637186,114.21068052678905,4.123014426511961,301.3598031206538,benign
1060.885583276746,22431,45797,2,5743.2194326954395,21048.700175755617,24765.40803024366,35.004304085549734,5.7107193833487155,972.7847597274754,malware
334.6367860288557,44933,37969,3,10217.96274410382,4590.312839328193,5755.607342455996,88.52562980576195,3.869073584607888,38.905935068704025,benign
296.57412949507403,34552,24531,3,22280.830635067763,8062.482245955895,9117.827883807859,117.59578232913168,3.7365436809054433,169.67076761189998,benign
344.00416792196415,41225,20853,2,13871.985245221042,8448.276203078069,6527.888862491575,111.7995314825229,2.3025499315888505,314.4170255587127,benign
951.4277086307384,35370,54017,2,4995.884030606436,20218.04105192268,23595.51694363788,45.907163082316416,4.559441189350105,577.5185103880784,malware
580.1181651585957,1433,54868,2,1479.6120514192871,20636.68151378829,15910.320763564723,90.26435790432178,5.224588407863842,418.03885836749055,malware
313.96622502654714,20956,22333,3,12669.701648008653,10313.306419099577,5315.055839149828,94.39889618126838,2.8803527656338983,252.8693167603958,benign
195.05310141198723,3672,44058,2,23001.125208727193,8626.287451075377,8779.937351037326,68.51312583553401,3.943314946291163,184.7005337109973,benign
998.2188179394537,65214,28780,3,5707.377010955211,17432.117336992833,27301.694463449498,33.88831296405367,7.219637330705194,924.4458691051084,malware
287.9329830746644,12346,13222,2,13801.449000148255,7990.097453076168,9355.263675922652,85.0809931270131,3.906048387761387,143.17857767570723,benign
650.7753754050332,13170,39890,3,7131.857174667313,10459.27158025235,13888.767674925733,61.01717661155992,5.755318535620868,650.823972082786,malware
865.4429185195183,63802,56302,3,100.0,12565.854947081778,14628.89456481869,93.78876711437586,7.0050263606254,132.3900310870706,malware
225.07949001683232,26945,19605,2,9991.319343229814,7823.079108295278,11738.419135249513,86.28685516035252,2.481623190588258,114.25423608039257,benign
901.5500384814302,1119,2846,2,4605.687404218689,17605.523788199087,11212.856084931618,43.28352157831392,4.852645378577397,627.2820452148294,malware
302.38049115965964,43561,19316,3,16159.293032534057,5617.279298167399,5351.058771861475,73.77596401376394,4.910412672722799,250.71392793735606,benign
276.201423930092,45537,18085,2,31220.292559683738,3126.419416536168,5459.342960778751,109.40178056293018,3.1181781712976786,201.5941111317286,benign
340.6614911739672,27270,36218,2,25687.269539618985,10005.277064592416,4183.227604128817,59.33849001569972,3.296631215912638,269.66902125266023,benign
317.17705465364213,24481,9126,2,14305.258966500161,7304.405279291239,5326.929025756132,83.55499440666733,3.2541699644402495,192.9739586660388,benign
1077.162702403979,26066,31968,2,5392.8493870467055,18416.202070007334,5623.044428519073,94.79366783666877,6.83055867985226,643.8534820850907,malware
245.51586740200952,35902,34088,2,20383.35602807359,5870.092864935976,7819.115097382456,114.96163801569989,3.715333187753245,190.57609216737734,benign
1183.0707403598863,44935,65527,2,4934.661040692878,6682.6133915680475,18592.30585570649,99.88113185656012,7.161400359451712,821.2888609446502,malware
433.8937477448831,58047,34672,2,8927.107452763541,12332.341539760702,16867.43605487925,94.81768409609471,6.6115730325889155,458.4901355263561,malware
304.7946104213063,45263,44044,3,20341.416379693193,8752.438994244505,6674.3450592277495,113.27127323047353,3.9984606835762597,183.85274868048683,benign
688.7399675056374,39850,24261,2,2981.876483196164,19573.846557216086,3280.027462774142,53.854899031206656,6.744039990274872,587.5692143228121,malware
199.8768460647645,11415,32913,1,26228.09156109107,10038.369707723294,6865.4728274866775,117.39302791455127,2.820528198560437,189.47185909280716,benign
1041.7566093316484,15724,29453,2,8103.382405182165,11925.979615634713,23811.778786706534,32.0,6.911578794498796,577.8048610687325,malware
347.307939340672,17283,38720,2,20841.36490659596,3116.7028250188796,8923.56409791586,108.71848734171401,3.4054699065225686,133.98610877710564,benign
1201.660558271928,13186,61776,3,7023.486933693252,15653.669374502066,20789.079423256073,79.78396179518542,6.696214261324387,183.50578972046048,malware
337.6035349894562,1658,45966,2,18454.28257925529,8264.22346621625,4862.646095618682,100.88105689502314,2.6554890322701294,193.62260609657682,benign
384.9096771898507,9508,29392,2,21799.963197103378,3925.1726932926863,10874.679260398161,74.0890146386735,4.207985605854811,202.23953761746782,benign
338.88290315341095,33831,15343,2,21937.639791210728,7341.536333686057,9651.507506443922,99.56806156098243,2.9058141558723163,209.45270854004016,benign
672.6336334364931,34691,52365,3,6238.357904497048,14057.367222758605,21500.637633125687,101.68216254176988,5.0788236416924235,735.4511451530357,malware
923.8529305740869,25695,34466,2,3269.1401699141516,24878.69570218268,16841.526266745423,72.57140139150493,5.931469144391985,659.5115038706067,malware
1386.1537088253049,48810,51528,3,5153.139958383395,15852.973031794438,27747.975567952904,57.39736990317488,4.78237772080473,426.4018398278405,malware
841.0836592795212,45563,45850,2,4596.606482095189,22472.671852332514,25824.014202592,109.1350851966096,5.56702747144261,567.6738970040975,malware
842.9490787978867,42294,34878,2,4370.414639117598,29354.94356917415,11359.624289756854,82.54039943077935,5.415032108786605,876.374954474371,malware
297.95567432068435,27926,37892,2,24728.30331410292,7958.772948152199,12041.531058652443,132.75761300098716,3.6616108340425977,155.13043365844106,benign
216.91649433248222,2997,14802,3,6780.872810182525,5628.471303021141,8140.1942436803565,101.92240356859656,3.5787578265552784,188.3796422631506,benign
229.1801051100622,45995,49900,1,21460.4520899243,4464.068788375965,6471.2710531130015,138.42509489780565,4.470058398504031,267.4560063592511,benign
1114.0415642010978,44554,51315,3,8447.249295723472,21121.072121208388,11918.407702877812,89.00024198406142,4.638040868039947,826.1951657681066,malware
522.1985023776867,31537,50020,1,9538.286909636274,12658.696777879624,30524.341595962942,57.12673692256221,6.2213177908592066,527.9249425326076,malware
858.38350650633,38612,8190,1,5576.182140197062,18590.531006653004,20090.98609111603,132.32132263640213,4.064892807991404,918.2389350255788,malware
834.6238700321401,20926,11845,3,11847.037709914559,17206.934404004183,34214.02342230173,32.0,6.140014581745373,653.189575154432,malware
391.9418661028541,10993,49250,3,18934.547990331695,8338.777966330832,6978.08179090112,73.24577947869767,3.8921264162493996,207.77511334145206,benign
747.31964902024,60215,1041,3,7704.3889928071785,9182.26912683005,8559.397465440217,98.13731450567332,5.891411816707803,815.6177303437989,malware
270.1385403246949,18546,38945,2,16595.410963393173,8002.771709686002,9535.411219408892,75.52876277506954,3.083635962897082,188.05997684607757,benign
857.9134767590273,6129,577,2,7122.793592973991,21788.091542855283,20995.124361651204,66.31299075480428,6.240074726794609,561.97187456125,malware
580.6161593985996,12006,64171,3,4443.0707481706895,8825.72225722032,7316.743578473104,92.90490260288844,5.239554960475784,676.8438807751583,malware
218.7924646537705,38929,15741,2,14869.118460182692,9272.75865708461,8680.636622507736,60.805689165903175,3.6372064912434205,209.06799863044662,benign
363.47909764417705,15770,18769,2,23967.920588345718,7705.80403179103,8565.00887929693,103.31045170222737,3.013291863714041,237.35895536177168,benign
992.6895090988601,8112,25542,2,6639.935087247977,21532.992358144125,27371.377434835034,128.24855650429174,6.531026962668231,790.9640296417442,malware
1047.6107612395485,31083,31675,2,1966.1869655688934,12636.001297731818,16534.87681227961,71.36842768048264,6.565985332110857,585.9616005747309,malware
355.9062736162028,19823,25115,2,20185.966393103346,7138.920448204718,9883.636602198527,128.8148538895741,4.279502938341967,164.58872090866817,benign
684.2310890736974,23200,32949,3,2251.5966903917547,21260.285525256637,27398.541667106532,59.403178989044456,6.274509930380777,486.759217096403,malware
1035.4814601844946,45693,63548,2,5450.8442787302565,12925.970814671497,22855.099099320425,32.0,6.485363142476452,698.6502538607174,malware
337.8104276674725,33494,28151,2,16914.751059198752,8551.551041197577,8476.005895545964,102.0085788167209,3.696040348065032,227.0322438268563,benign
208.55960698156133,36782,11686,2,21650.54005057576,7083.10986235716,8442.734769843324,107.37320736523694,5.130671061244348,160.88932263432292,benign
642.9637358510771,28929,49946,2,1436.4921090213074,20892.44487228596,8049.573856929175,96.24357507958598,6.325646726289932,406.4111275784493,malware
331.46456400042587,31455,19907,2,9919.040884887343,8289.3027830809,8211.247145431757,79.23076794426322,2.8896148647745026,283.0734420451217,benign
1259.345643728694,63355,19633,2,2181.0136521998666,12771.219698658584,16062.547739367967,99.843601467239,7.131780019828185,401.9281012276527,malware
243.745885989929,36993,32359,2,14529.323003981472,10549.466015316142,9838.52771364439,134.45798577237224,2.561255957048457,280.05515975379876,benign
127.73256641030045,20357,17660,2,24009.252411253594,10211.34997579455,6994.4121247213325,77.15164765481843,4.251782582785587,268.1406706565134,benign
243.62172515112928,9296,45888,2,28411.611064760014,9084.895693442591,4788.378449669342,90.17280527710844,3.647911583469351,197.15388830811924,benign
1161.8759219440226,21558,24278,2,2736.053454650715,17564.412324739602,20284.56790669907,32.0,4.684325397591784,805.3395001476997,malware
448.5317949249564,23344,28573,2,9892.318576483885,10451.446403811067,6312.030303350194,110.93786336996347,4.102473553787997,118.60705698367984,benign
501.8303274797541,26178,20436,3,9903.381901629438,16625.469045140297,8991.131182835175,97.55080190848835,6.725507440287004,763.2913247079497,malware
1131.1504870364492,28998,20034,3,4701.377318496832,7657.7127870177,20759.026645513928,32.0,5.981018999481881,801.1491095121313,malware
258.4482902539099,24426,49309,2,11408.980522269385,6757.233106504529,12782.276574402185,99.7794772135187,4.0336592224031795,91.75425134511528,benign
284.1443458896224,10505,1639,2,24148.669404936845,6625.355149485087,5221.02104010529,86.73314726104721,3.241511202930483,205.00736647293004,benign
267.6482061452831,26816,42086,2,20070.204090039202,8304.08362153055,5683.152022795225,74.11752356155513,3.3125267160284495,255.3993584350689,benign
244.14402603111603,49511,49611,3,19503.997504152685,8813.859177857692,6361.747414934433,106.77807861552202,3.099202048503393,228.34315050939682,benign
561.935854898168,39526,42847,3,1176.6708370342267,15639.08834637341,18462.003862490157,91.35904767839781,6.341041001056372,1024.7355941660642,malware
285.1769872897833,13880,46915,3,15066.46157142879,4723.919426114226,4234.312183486503,115.22276156675531,3.738590248252582,180.63124954247596,benign
993.7906154998003,26907,11345,2,4144.267979312641,14937.224749548073,14528.035268697455,75.58125421381993,7.4972339814708855,710.5917289271308,malware
339.2966132329597,15318,9067,1,20817.186611070712,5816.207235915621,5711.990926605895,104.68109768536802,3.4382130449414308,213.92855651925302,benign
321.6365460623871,8857,36245,2,14226.739075482084,9128.1821987628,7996.875974794638,86.64576251830027,3.037192500131044,170.65654539217638,benign
832.642685248035,22048,48640,2,3769.2759051642693,10447.380026511433,20718.82211677154,56.1225982252597,6.040900364026882,657.5555131117301,malware
797.7759876514091,47680,7663,2,10575.307638402672,18673.693347919325,21670.549482147268,90.67102288637054,6.124754323369053,570.5548660891487,malware
877.7552030305819,10560,21650,2,9030.104777808941,15644.090211766163,17026.89131527,111.87449156009525,5.66540766932546,750.5905851335267,malware
323.6896221651661,16587,47268,3,18554.378516077493,7854.386334159763,8868.475896482722,96.69288373065864,3.218150348772618,199.79564507490284,benign
858.0447322675601,13917,56599,2,1805.9351639377255,9950.585182392617,13030.203392068799,97.10877771525264,5.534245906184172,343.84210751720354,malware
242.6542143517756,31195,3327,2,21073.99507489652,10071.319561253385,6029.893455376016,77.20136750105655,4.460517881987654,268.98855841904367,benign
636.9132380711526,5984,30197,2,8741.316154019825,18165.30937097912,16275.093478074486,55.39186614061449,7.401562410441359,266.61493996907086,malware
360.15464261494196,45982,19854,2,22996.35835436375,8385.009874037349,7296.084115155747,77.62361721611639,3.3340164175225375,159.8867739880449,benign
1098.1651035912078,43464,45866,1,5309.301468932877,13899.70557653846,15328.756995818796,95.74082730988644,7.482751507567777,649.4375695357439,malware
821.7458987026099,55363,31437,2,100.0,16791.817456682777,28291.249485969154,99.29313158450637,4.595952133893627,600.9502348543169,malware
215.38312568352796,42857,46992,2,22301.72402412822,7630.42658250388,6681.774475647275,99.95851055180309,3.4749346663173126,141.3827446948523,benign
967.7449888463599,873,50922,3,8564.656339360445,10960.772553523422,12218.804899316507,60.838091294062075,6.58254658974171,796.4118543307108,malware
737.2589680464249,43234,37030,1,8239.42686537226,11488.431665883832,9494.014913774381,86.26699142570266,6.291670236132234,494.434009477662,malware
909.4812835558675,34655,40232,1,6042.6152588710265,14441.990784499312,28933.579490609212,67.40978864706773,4.720374229181958,451.7024919603522,malware
262.5839038950487,45457,20471,2,24742.128853590853,6215.053829672336,9904.988168953747,88.15437807851507,2.293358217927951,224.02474073739918,benign
374.7455928991419,31587,40019,3,20230.425067702323,12067.450376432584,5890.070873675812,97.54004246146567,4.425225644351706,242.97634938311438,benign
213.10989606548722,24604,10112,2,15783.99867855668,9460.304228124434,5903.004423977114,62.46477878748523,3.2246030105335435,199.91697909440555,benign
739.5670627704716,6275,31014,3,2952.5569612221334,6420.614092571715,14456.784282042416,126.84749242843051,5.3950453514531755,673.7172633170021,malware
680.9210950272834,8965,25017,2,6798.8170997273255,16116.170957100763,19394.990658712963,52.45670683380821,4.730882037741029,737.3106897677329,malware
290.1016842980131,28921,31102,2,21136.444414227317,10778.069351096397,10294.093191570468,91.7105690757235,3.6312278251203156,233.8243356054217,benign
834.841926199705,57789,614,2,5433.525601619079,8301.460623292794,12607.50953934088,39.35515434605768,5.182964035334441,750.1021035050703,malware
1284.2914828997598,15937,18456,3,2439.1539426714003,10235.714023425251,23054.70637271759,76.44037841771645,4.486872022611525,654.7868806804614,malware
996.9748692441101,28301,64320,1,8602.097934899728,6203.143087143897,20150.536459124556,87.7125019622402,7.749490069113051,346.21810507824193,malware
516.6412450909186,38960,12621,3,2837.598720785611,18926.508952512417,11211.586377190908,143.91713506906268,6.17155464155499,488.9817608339945,malware
448.182254760715,5686,39509,3,22220.329889616805,5424.9416518815815,8966.21738282176,104.54032003997995,3.624723745788462,217.00602202638794,benign
852.7953202284993,3316,14543,3,5966.803797766625,18398.02173988116,24754.225759122062,55.73406769647797,7.132371961758765,739.4184243181735,malware
245.09766913959325,16943,32909,2,12043.376966390639,6278.415592495944,7251.130773283094,112.32115064616927,3.2665740229330686,184.042981494491,benign
276.6645000165379,32383,19437,2,25065.949022551944,9323.556959158579,3394.7667308231985,110.59399971910148,3.9921786249706512,199.35713237050595,benign
221.1568319423256,8316,32040,1,23525.17553667314,9766.072343451098,9260.76732815652,92.39415119183637,2.844796360597982,232.15949120314542,benign
1138.4540914207673,6796,30237,3,4684.405726602911,16104.391321388353,18702.72391327057,126.80907055582797,4.768472186630014,650.0437259210196,malware
337.80779859304346,13833,46706,3,24331.601824118814,5051.5086923030685,3067.4389313088404,110.3239090108319,3.439474684440192,264.99112221690564,benign
289.25766702509566,4259,18976,1,16278.14420097709,4097.836867412753,8654.249342622155,96.44168081096554,3.4398065454147235,144.30542087594034,benign
450.8948720968424,25853,38345,2,25488.314057983007,7772.20628255758,5238.977712764132,96.29737933819281,3.756869914518057,285.29817028847685,benign
790.2337172663301,3379,7377,2,2509.483193642755,4578.726066552215,20087.48488558486,110.38140306266106,5.830109137756989,507.05065246456877,malware
716.789630958908,47247,38962,3,5977.054845233982,5447.137975754402,17557.099029743997,95.93465148060422,6.369822731563116,619.2031462885376,malware
931.9623798924083,26750,55718,2,6119.65175850543,14819.763853761293,43874.44022845842,70.55315821272447,5.884903733143621,128.79355934934358,malware
142.39169458305315,34990,25300,3,19239.320566032125,8430.38978034179,7207.963381174448,82.55092789655968,2.542459578070445,241.61336781226044,benign
245.4412601601761,18349,45464,2,22579.27664012665,7562.806907364927,8683.305688826971,135.81801762232809,3.5393480838133176,241.73981305450656,benign
1018.3775035150207,60670,30393,2,8227.466454869935,2140.481377066686,18569.751311801043,72.71645832593161,6.594168335239098,1098.2742169002759,malware
830.3312502734962,51285,21867,2,4585.114777251598,13764.621689502768,21505.66007947867,65.19474777161282,8.0,827.7519906245411,malware
1099.4282832297026,27717,5581,2,11567.99924634797,24453.075955769047,7652.193686270311,73.7068906599283,6.256538495998815,621.4640923304348,malware
341.5477211392938,29443,39464,2,28296.646965572836,8784.549509750783,8403.49686597937,123.94840678909834,3.5567188354565618,167.31512888961976,benign
298.32787248286814,45648,1327,2,16938.03107639343,7593.414989838221,6024.927033355379,94.17968892318952,3.539494083542138,250.47869949843795,benign
355.8322618031222,21461,45651,3,14888.023545645072,7365.430168282232,5890.255031748752,90.91096917986373,2.975293025742153,238.82768871335153,benign
1071.120684438391,37037,62395,2,6345.457138872449,4631.314441069402,21229.608036536083,63.412316893905114,5.679652738621331,824.0420249225688,malware
225.15229609900592,32505,12667,2,24917.99161557351,6298.460383317639,8369.740579508296,89.48214269393608,3.422827500708617,189.38588097908132,benign
1160.522042080051,51812,23067,3,5697.350140437998,6400.157338389603,6073.52327176618,53.754262350516946,5.352008641966986,540.713746280993,malware
770.6234644721512,57400,27456,2,9278.112662813068,5780.7494189434,29944.272636945338,86.18999176440701,3.9079945250314605,423.16452275855585,malware
243.4485945610121,44771,46100,2,16862.141597884704,10759.603106375826,6961.418200787561,131.6549091623314,3.505887438746881,222.37292663788747,benign
476.0135857939152,28359,51118,3,3113.8460743044634,25239.57836375638,1000.0,92.87063925316164,5.809320230212034,632.4266422750064,malware
334.34726582413873,34918,45728,1,23230.755446780626,10345.18106619463,5733.761293863349,86.04365313608375,3.8493591591641163,233.35133230859014,benign
1218.803481726653,65473,22507,3,2993.9412153444946,21542.580574742202,16125.706963108329,35.237657626437496,7.183509863844408,605.4064727761954,malware
804.040916705268,39670,26098,1,7526.62499334154,11519.481655417883,12611.133145935313,76.30030774060599,4.823557695630945,721.2489201480985,malware
337.71746857087965,33299,21910,2,23628.700376351437,10881.982986996058,3070.2864334021715,119.09394990077244,3.7939843524818198,206.41905500986513,benign
1094.066186406251,48232,56351,3,8147.360773738643,21734.471441190322,36895.01274538635,75.32853208135325,4.78192414398582,450.3711558033499,malware
363.2297516841369,30015,43016,2,25713.337494112704,8263.880481850305,10671.827995802254,68.9991659280841,3.462370380218642,192.1936680604179,benign
331.93088914816565,46671,46458,3,16038.660070181431,11837.796169106678,7789.897619611428,89.06325421410827,2.9230395576390293,183.74828624828072,benign
832.9600873919177,8964,16248,3,9204.411327091928,9045.941449498896,25434.123162331558,53.83635393019139,6.456633293038328,719.4895440331322,malware
258.94429083892834,42373,2460,2,22320.323338525868,6717.982912923014,5891.75430959902,80.59138472886178,3.315952818063698,267.22835922860315,benign
374.35279878326526,34313,36756,2,11467.554361600016,7205.117810764772,5248.192901312284,98.15421922167207,3.3393888454785734,134.8488633303283,benign
263.9989713603349,37220,1449,2,30430.025927610695,6464.133706805905,3177.485908507144,76.24273277465169,3.2414196655294183,112.8429194147368,benign
891.3747970133032,48431,28793,2,4273.71451284089,6136.330215478043,6433.782217652779,89.38363609547804,6.727719389114902,940.0436392026438,malware
266.60556944084544,10138,41691,3,12607.762898645844,5901.790708246583,7703.857521779644,122.70294918873478,3.6668625129612926,207.9407168674353,benign
306.0804313129929,33909,40485,2,24873.62800452864,8233.80106659262,7662.778752003114,79.34505069699489,3.9198999250044646,206.04523519000537,benign
251.47972894274082,44063,4980,2,27899.09622416444,8222.172835393898,10912.213450456617,94.27356850930128,3.2935812012917376,222.68161905751276,benign
310.24835319286314,38900,7773,3,17093.804014869278,7790.4809020881,7887.445509234376,104.00249631337462,3.7953769861954854,228.00293236620925,benign
380.7577430876775,4117,47288,2,23679.318718809674,8087.975383267895,8307.185049636744,92.25727886993724,3.5251239730257558,316.0334079358782,benign
1193.5245208752667,51643,42726,3,4073.4170193178948,13135.79222259088,16797.72196953373,87.54230552681763,5.473913097203987,584.4420187479686,malware
663.5922339583163,39739,22094,2,100.0,13488.183832972358,16577.66938085593,109.92641848755721,7.127631679332302,783.8966188685633,malware
361.97072427434694,36478,22372,2,13661.05717869173,5113.171127482898,5302.89363908613,85.57118804987104,4.168370792666125,265.20282894085324,benign
346.8932640314227,34934,27291,2,17364.198823517985,4264.029956559017,4808.921288048981,96.71176299985163,3.198647777033787,132.08755581881815,benign
964.264794040416,61580,41877,1,1276.7880282070882,14839.284543323527,23819.2956798308,57.0494623062278,5.186378943254231,935.3499852928414,malware
